epoch,train_reward
0,0.4567118885805789
1,0.4486370066623517
2,0.4424504358404955
3,0.44289873787640455
4,0.4389050525400136
5,0.43724355074856847
6,0.43770539439847117
7,0.4434234536014865
8,0.44321648542656494
9,0.441993994028579
10,0.4407310945570736
11,0.43641636002758694
12,0.43963313570471624
13,0.4402698875809999
14,0.4383710608086778
15,0.4368809680767658
16,0.44073317898228564
17,0.439961565182348
18,0.43614392256522927
19,0.4360263414447083
