epoch,train_acc
0,0.23887232730263158
1,0.2518374794407895
2,0.2552554481907895
3,0.25531969572368424
4,0.257080078125
5,0.2579281455592105
6,0.26119192023026316
7,0.2618343955592105
8,0.2627981085526316
9,0.26165450246710525
10,0.2645070929276316
11,0.26425010279605265
12,0.26347913240131576
13,0.2647512335526316
14,0.2684390419407895
15,0.26580489309210525
16,0.26595908717105265
17,0.2669228001644737
18,0.26349198190789475
19,0.2641473067434211
