epoch,train_acc
0,0.22863127055921054
1,0.23265316611842105
2,0.23449064555921054
3,0.23907791940789475
4,0.2396946957236842
5,0.2373560855263158
6,0.23918071546052633
7,0.24104389391447367
8,0.24379368832236842
9,0.24285567434210525
10,0.24397358141447367
11,0.24509148848684212
12,0.24559261924342105
13,0.24289422286184212
14,0.24434621710526316
15,0.24543842516447367
16,0.24333110608552633
17,0.24318976151315788
18,0.23997738486842105
19,0.24191766036184212
