epoch,train_loss
0,3.2909109455415573
1,3.2739658862694925
2,3.2960710278872787
3,3.3097071263981963
4,3.3135995864868164
5,3.312941977347451
6,3.3113697178062353
7,3.3293357786090896
8,3.3124998958631493
9,3.321405365549285
10,3.3236999826869744
11,3.329853690903762
12,3.3231477792235626
13,3.32775263539676
14,3.3375691463207375
15,3.3254404766806243
16,3.3345610259593217
17,3.325167042085494
18,3.3325328114389
19,3.3401577376771248
