epoch,train_reward
0,0.15375023452859177
1,0.12049906230286549
2,0.1069339596127209
3,0.10072743971096842
4,0.09481802386672873
5,0.09129616147593449
6,0.09044741917597621
7,0.08807868941834099
8,0.09001090926559348
9,0.08719418590006076
10,0.0875705394305681
11,0.08608054369688034
12,0.0875113626059733
13,0.085799230556739
14,0.08612745019950364
15,0.08960335858558353
16,0.08667631212033723
17,0.08525591382854864
18,0.08530511981562565
19,0.08565804087801983
