epoch,train_reward
0,0.06231484611175562
1,0.042363478360991726
2,0.03775955334697899
3,0.03310733376757095
4,0.0384636680154424
5,0.033431110217383035
6,0.03375275707558582
7,0.03205991134439644
8,0.031654216447158864
9,0.03082534092429437
10,0.03561203024889294
11,0.033391070797255167
12,0.035600100300813974
13,0.036189078892532145
14,0.0334844684326335
15,0.03581805076254042
16,0.032117381495864766
17,0.030991348290913982
18,0.03346520583880575
19,0.030490279687862647
