epoch,train_acc
0,0.25861367411997127
1,0.263671875
2,0.2657358454561782
3,0.2667671291307471
4,0.2684522606860632
5,0.2694695132902299
6,0.2713328394396552
7,0.2716906317349138
8,0.2721368197737069
9,0.27264614762931033
10,0.27499915813577586
11,0.2742021933369253
12,0.2748925220007184
13,0.2766393902658046
14,0.27613848105244254
15,0.2765818628771552
16,0.2767446232938218
17,0.2772357107579023
18,0.27726798221982757
19,0.27772258890086204
