epoch,train_loss
0,3.0171602023275277
1,2.7638222794783744
2,2.7503053765547905
3,2.835797109101948
4,3.1179541035702356
5,3.0140934241445443
6,3.221224408400686
7,3.192887281116686
8,3.111466796774613
9,3.0705384831679496
10,2.8909241651233875
11,3.00409503986961
12,3.0256703778317102
13,3.1450157667461194
14,3.0357930158313953
15,2.9916012914557206
16,3.090665202391775
17,2.990348213597348
18,3.0127424064435457
19,3.1937859560313977
