epoch,train_loss
0,2.6120935678482056
1,2.4839582977623773
2,2.444419152435215
3,2.418943288682521
4,2.392476631307054
5,2.3789905953681334
6,2.3622467805599343
7,2.351996683526313
8,2.341948302312829
9,2.3276951463743187
10,2.3210304646656432
11,2.3146165842297433
12,2.3025536276828285
13,2.2984808930035294
14,2.2968481943525116
15,2.28821888052184
16,2.285666003994558
17,2.28034516997721
18,2.2786666976994483
19,2.276679207538736
