epoch,train_acc
0,0.2991554705016816
1,0.30750332819506726
2,0.3110132602298206
3,0.3138378468329596
4,0.31743974215246634
5,0.31715399908912556
6,0.3183495217909193
7,0.31895166234585204
8,0.32054569261491034
9,0.3221867993273543
10,0.32082377207118834
11,0.3213635089686099
12,0.3228447747337444
13,0.32301665849215244
14,0.323905636911435
15,0.32338232202914796
16,0.32380819962163676
17,0.32608429091928254
18,0.3249478874719731
19,0.3257635142236547
