epoch,train_reward
0,0.6544774371145018
1,0.7112994311636339
2,0.7282769132088118
3,0.762051603719258
4,0.7411795648758721
5,0.7436186812918283
6,0.7557268575702547
7,0.7640545477781595
8,0.7676575068935685
9,0.76337022471321
10,0.7746938413568676
11,0.772251890913788
12,0.774168367610384
13,0.778503629124218
14,0.7765196497664858
15,0.7788560008254286
16,0.7837078344126988
17,0.7889202052702283
18,0.7965450417835082
19,0.7881990983881758
