epoch,train_acc
0,0.2798108552631579
1,0.28812448601973684
2,0.2925961143092105
3,0.2874820106907895
4,0.29095137746710525
5,0.29666940789473684
6,0.29550010279605265
7,0.2981728001644737
8,0.2927503083881579
9,0.30254163240131576
10,0.29574424342105265
11,0.3021304481907895
12,0.3016807154605263
13,0.29476768092105265
14,0.30182206003289475
15,0.30843955592105265
16,0.30608809621710525
17,0.30142372532894735
18,0.30304276315789475
19,0.30780993009868424
