epoch,train_acc
0,0.5874325591738861
1,0.6259572246287128
2,0.6277979482518564
3,0.6284240118347773
4,0.6303783454517327
5,0.6351668858292079
6,0.6356430809096535
7,0.6405802811726485
8,0.6350278948793316
9,0.6324632096998762
10,0.6341842802444307
11,0.6355077158106436
12,0.633865205368193
13,0.6356140741027227
14,0.6345565342667079
15,0.6350230604115099
16,0.6349203279702971
17,0.6347644163830446
18,0.6333781327351485
19,0.6369882715810643
