epoch,train_acc
0,0.22274810488861385
1,0.22437248607673269
2,0.22318078975866337
3,0.22537805538366337
4,0.22535992612933167
5,0.22583612120977722
6,0.22647185372834158
7,0.22686102838799505
8,0.22702660891089108
9,0.22680301477413367
10,0.2274036974009901
11,0.2268114750928218
12,0.22780858408106436
13,0.22844189936571782
14,0.22784605120668316
15,0.22793307162747525
16,0.22784363397277227
17,0.22932902421101486
18,0.22849870436262376
19,0.22900269763304457
